BenchmarkJPEGLSDecomp/MR4/MIC-4state-C-16        	      10	   1125367 ns/op	 465.88 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR4/MIC-4state-SIMD-16     	      10	    880881 ns/op	 595.19 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR4/JPEGLS-16              	      10	   3390616 ns/op	 154.63 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/NM1/MIC-16                 	      10	   1924506 ns/op	 272.43 MB/s	 2238976 B/op	      10 allocs/op
BenchmarkJPEGLSDecomp/NM1/MIC-4state-16          	      10	   1906149 ns/op	 275.05 MB/s	 2238976 B/op	      10 allocs/op
BenchmarkJPEGLSDecomp/NM1/MIC-4state-C-16        	      10	   1024788 ns/op	 511.61 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/NM1/MIC-4state-SIMD-16     	      10	    883804 ns/op	 593.22 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/NM1/JPEGLS-16              	      10	   3020679 ns/op	 173.57 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/RG1/MIC-16                 	      10	  31657678 ns/op	 227.38 MB/s	33013760 B/op	      10 allocs/op
BenchmarkJPEGLSDecomp/RG1/MIC-4state-16          	      10	  29322823 ns/op	 245.48 MB/s	33013760 B/op	      10 allocs/op
BenchmarkJPEGLSDecomp/RG1/MIC-4state-C-16        	      10	  19146382 ns/op	 375.96 MB/s	 7200768 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/RG1/MIC-4state-SIMD-16     	      10	  15188863 ns/op	 473.92 MB/s	 7200768 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/RG1/JPEGLS-16              	      10	  90822291 ns/op	  79.26 MB/s	 7200768 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/RG2/MIC-16                 	      10	  23511652 ns/op	 320.39 MB/s	28423168 B/op	      12 allocs/op
BenchmarkJPEGLSDecomp/RG2/MIC-4state-16          	      10	  22802314 ns/op	 330.35 MB/s	28423168 B/op	      12 allocs/op
BenchmarkJPEGLSDecomp/RG2/MIC-4state-C-16        	      10	  14827161 ns/op	 508.04 MB/s	 7536640 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/RG2/MIC-4state-SIMD-16     	      10	  11252821 ns/op	 669.41 MB/s	 7536640 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/RG2/JPEGLS-16              	      10	  49174623 ns/op	 153.18 MB/s	 7536640 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/RG3/MIC-16                 	      10	  18927429 ns/op	 327.31 MB/s	22500352 B/op	      13 allocs/op
BenchmarkJPEGLSDecomp/RG3/MIC-4state-16          	      10	  17848269 ns/op	 347.10 MB/s	22500352 B/op	      13 allocs/op
BenchmarkJPEGLSDecomp/RG3/MIC-4state-C-16        	      10	  11957282 ns/op	 518.11 MB/s	 6201344 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/RG3/MIC-4state-SIMD-16     	      10	   9049845 ns/op	 684.56 MB/s	 6201344 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/RG3/JPEGLS-16              	      10	  31772769 ns/op	 194.98 MB/s	 6201344 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/SC1/MIC-16                 	      10	  31223522 ns/op	 326.25 MB/s	33517568 B/op	      11 allocs/op
BenchmarkJPEGLSDecomp/SC1/MIC-4state-16          	      10	  30960499 ns/op	 329.02 MB/s	33574912 B/op	      11 allocs/op
BenchmarkJPEGLSDecomp/SC1/MIC-4state-C-16        	      10	  18987672 ns/op	 536.49 MB/s	10190848 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/SC1/MIC-4state-SIMD-16     	      10	  14985839 ns/op	 679.76 MB/s	10190848 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/SC1/JPEGLS-16              	      10	  56154940 ns/op	 181.40 MB/s	10190848 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/XA1/MIC-16                 	      10	   8220383 ns/op	 255.12 MB/s	10717696 B/op	      13 allocs/op
BenchmarkJPEGLSDecomp/XA1/MIC-4state-16          	      10	   8037610 ns/op	 260.92 MB/s	10717705 B/op	      13 allocs/op
BenchmarkJPEGLSDecomp/XA1/MIC-4state-C-16        	      10	   4172698 ns/op	 502.59 MB/s	 2097152 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/XA1/MIC-4state-SIMD-16     	      10	   3162849 ns/op	 663.06 MB/s	 2097152 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/XA1/JPEGLS-16              	      10	  12565353 ns/op	 166.90 MB/s	 2097152 B/op	       1 allocs/op
PASS
ok  	mic/ojph	35.749s
